ID,event_type,weight,DelEta_jj,DijetMass,LeadingJetPt
49480,-999,0.000171518,-999,-999,-999
49481,-999,0.000169126,-999,-999,-999
49482,3,0.000157757,-999,-999,111.32
49483,1,0.00018806,2.28808,108.596,42.8941
49484,-999,0.0001583,-999,-999,-999
49485,3,0.00014307,2.54526,887.682,302.664
49486,-999,0.000174338,-999,-999,-999
49487,1,0.000176427,2.55771,423.665,131.004
49488,-999,0.000160556,-999,-999,-999
49489,-999,0.000164587,-999,-999,-999
49490,-999,0.000179246,-999,-999,-999
49491,-999,0.000168853,-999,-999,-999
49492,2,0.000151694,0.000137329,88.2738,136.728
49493,-999,0.000160874,-999,-999,-999
49494,0,0.000169268,-999,-999,-999
49495,-999,0.00016212,-999,-999,-999
49496,-999,0.000162776,-999,-999,-999
49497,3,0.000159451,4.52066,904.95,103.662
49498,-999,0.000171919,-999,-999,-999
49499,0,0.00016707,3.08296,410.969,142.343
49500,1,0.000175971,-999,-999,-999
49501,1,5.72334e-05,-999,-999,41.3753
49502,1,0.000173467,1.2178,103.647,74.0197
49503,2,0.00016062,-999,-999,61.3467
49504,-999,0.000176324,-999,-999,-999
49505,-999,0.000169881,-999,-999,-999
49506,-999,0.000158907,-999,-999,-999
49507,-999,0.000169868,-999,-999,-999
49508,0,0.000172621,-999,-999,93.3205
49509,-999,0.000159493,-999,-999,-999
49510,0,6.55305e-05,-999,-999,142.053
49511,2,0.000157304,4.70165,657.565,73.6535
49512,-999,0.0001741,-999,-999,-999
49513,-999,0.000159266,-999,-999,-999
49514,-999,0.000157344,-999,-999,-999
49515,-999,0.000168226,-999,-999,-999
49516,2,0.000153476,-999,-999,59.0454
49517,0,0.000193444,6.47755,1963.29,137.402
49518,2,0.000154937,-999,-999,33.538
49519,-999,0.000173152,-999,-999,-999
49520,1,0.000145991,-999,-999,54.223
49521,-999,0.000164284,-999,-999,-999
49522,-999,0.000173172,-999,-999,-999
49523,-999,0.000161989,-999,-999,-999
49524,-999,0.000171357,-999,-999,-999
49525,1,0.000190324,-999,-999,54.1249
49526,3,0.000152164,4.33916,468.008,91.5341
49527,0,0.000174348,-999,-999,169.885
49528,0,0.000187489,-999,-999,93.2496
49529,-999,0.000176596,-999,-999,-999
49530,0,0.000165348,0.349243,60.1586,125.477
49531,-999,0.000157217,-999,-999,-999
49532,2,0.000156434,2.80679,211.56,59.555
49533,3,0.000162985,-999,-999,46.0052
49534,2,0.000158585,-999,-999,94.387
49535,0,0.000186005,2.64436,325.141,175.57
49536,-999,0.000183039,-999,-999,-999
49537,3,0.000157995,6.00189,2138.66,128.7
49538,-999,0.000179667,-999,-999,-999
49539,-999,0.000172295,-999,-999,-999
49540,-999,0.000172218,-999,-999,-999
49541,-999,0.00018269,-999,-999,-999
49542,3,0.000157458,-999,-999,61.5253
49543,-999,0.000182754,-999,-999,-999
49544,0,0.000167405,-999,-999,85.2081
49545,-999,0.000176907,-999,-999,-999
49546,-999,0.000158735,-999,-999,-999
49547,-999,0.00018244,-999,-999,-999
49548,2,0.000173426,-999,-999,94.9871
49549,3,0.000157128,6.50255,1271.47,63.8869
49550,-999,0.000162876,-999,-999,-999
49551,0,0.000180916,5.40684,1170.15,86.658
49552,-999,0.000161638,-999,-999,-999
49553,0,0.000180836,3.79047,223.883,33.4296
49554,-999,0.000168224,-999,-999,-999
49555,-999,0.000175962,-999,-999,-999
49556,-999,0.000176321,-999,-999,-999
49557,-999,0.000157041,-999,-999,-999
49558,-999,0.00019015,-999,-999,-999
49559,0,0.000171803,4.21603,415.838,82.6312
49560,-999,0.000179687,-999,-999,-999
49561,-999,0.000156609,-999,-999,-999
49562,3,0.000157048,-999,-999,109.444
49563,-999,0.000174863,-999,-999,-999
49564,-999,0.000173097,-999,-999,-999
49565,3,0.000177076,2.98942,399.165,134.453
49566,2,0.000156076,0.518403,31.2937,53.6317
49567,-999,0.00016078,-999,-999,-999
49568,-999,0.000159146,-999,-999,-999
49569,1,0.000172773,4.46637,1735.32,313.882
49570,2,0.000161996,-999,-999,-999
49571,-999,0.000169975,-999,-999,-999
49572,1,0.000177751,2.623,276.735,104.465
49573,-999,0.000156374,-999,-999,-999
49574,0,0.000176732,5.04435,432.529,37.0398
49575,3,0.000164318,1.02011,98.0655,151.28
49576,-999,0.000166753,-999,-999,-999
49577,-999,0.000158869,-999,-999,-999
49578,-999,0.000178298,-999,-999,-999
49579,-999,0.000166925,-999,-999,-999
49580,3,0.000154367,1.09376,161.67,88.5598
49581,3,0.000162247,2.7935,257.581,109.182
49582,-999,0.000153251,-999,-999,-999
49583,-999,0.000155263,-999,-999,-999
49584,3,0.000159131,4.14342,782.773,103.326
49585,-999,0.000161264,-999,-999,-999
49586,-999,0.000167706,-999,-999,-999
49587,1,0.000172757,4.47387,1154.26,387.058
49588,-999,0.000162064,-999,-999,-999
49589,-999,0.000154598,-999,-999,-999
49590,-999,0.000181283,-999,-999,-999
49591,-999,0.000174329,-999,-999,-999
49592,-999,0.000165224,-999,-999,-999
49593,3,0.000157828,-999,-999,62.9902
49594,0,0.000175919,-999,-999,45.8625
49595,-999,0.000161347,-999,-999,-999
49596,0,0.000170455,-999,-999,64.8946
49597,-999,0.000169926,-999,-999,-999
49598,0,0.000175564,-999,-999,36.1631
49599,0,0.000175082,6.22632,1317.95,59.6019
49600,-999,0.000177275,-999,-999,-999
49601,2,0.000156518,-999,-999,81.8228
49602,-999,0.00017758,-999,-999,-999
49603,-999,0.000187884,-999,-999,-999
49604,2,0.000153296,-999,-999,91.9549
49605,2,0.000159215,4.79555,579.043,56.5432
49606,1,0.000188298,4.15452,290.404,44.0525
49607,2,0.000162341,4.00941,264.031,36.769
49608,-999,0.00017474,-999,-999,-999
49609,-999,0.000166658,-999,-999,-999
49610,3,0.00016174,-999,-999,-999
49611,1,0.000183716,1.5236,138.225,58.6881
49612,3,0.000161716,4.44102,830.29,91.7682
49613,0,0.000174219,2.18073,191.935,101.825
49614,-999,0.000150774,-999,-999,-999
49615,-999,0.000178766,-999,-999,-999
49616,-999,0.000172213,-999,-999,-999
49617,-999,0.000153983,-999,-999,-999
49618,3,0.000169472,-999,-999,44.3729
49619,-999,0.000172681,-999,-999,-999
49620,1,0.000171036,-999,-999,87.8273
49621,1,0.000166253,4.93444,745.533,121.422
49622,-999,0.000158511,-999,-999,-999
49623,0,0.000171169,-999,-999,65.3934
49624,2,0.000166098,3.80311,586.497,142.823
49625,3,0.000159973,-999,-999,58.6964
49626,-999,0.000159191,-999,-999,-999
49627,0,0.000190002,-999,-999,90.7605
49628,3,0.000153015,0.181751,73.7089,94.7801
49629,-999,0.000156002,-999,-999,-999
49630,3,0.000158116,3.69228,618.287,284.044
49631,0,0.000169754,4.30986,407.353,64.1127
49632,2,0.000157347,4.41658,1001.07,378.868
49633,0,0.00016884,0.464055,38.0246,93.6773
49634,-999,0.000158212,-999,-999,-999
49635,-999,0.000179154,-999,-999,-999
49636,-999,0.000155708,-999,-999,-999
49637,0,0.000206573,5.3908,830.303,84.4431
49638,-999,0.000153681,-999,-999,-999
49639,-999,0.000158933,-999,-999,-999
49640,1,0.000179888,-999,-999,69.8862
49641,-999,0.000174808,-999,-999,-999
49642,3,0.000156224,-999,-999,35.3102
49643,0,0.000175961,-999,-999,87.4083
49644,-999,0.000174056,-999,-999,-999
49645,-999,0.000157149,-999,-999,-999
49646,1,0.000174472,6.72721,1332.21,65.0277
49647,0,0.000155249,0.13556,215.445,443.383
49648,3,0.000159018,4.82972,547.437,65.0811
49649,1,0.000182143,7.06759,2715.15,80.9057
49650,-999,0.000185324,-999,-999,-999
49651,-999,0.000156866,-999,-999,-999
49652,-999,0.000194578,-999,-999,-999
49653,-999,0.00016061,-999,-999,-999
49654,-999,0.000176581,-999,-999,-999
49655,-999,0.000158085,-999,-999,-999
49656,1,0.000182648,6.00504,1073.62,61.4469
49657,1,0.000177223,-999,-999,63.5627
49658,0,0.000176603,-999,-999,75.1224
49659,2,0.000167404,3.2012,548.071,115.558
49660,-999,0.000160932,-999,-999,-999
49661,-999,0.000106285,-999,-999,-999
49662,-999,0.000157681,-999,-999,-999
49663,2,0.000158923,0.757298,67.4462,71.9649
49664,-999,0.000172842,-999,-999,-999
49665,1,0.000175357,2.53613,256.893,184.221
49666,-999,0.000185779,-999,-999,-999
49667,0,0.000176628,3.70659,919.143,166.34
49668,-999,0.000180935,-999,-999,-999
49669,3,0.000161635,5.61994,1783.55,111.913
49670,3,0.000159233,-999,-999,61.7782
49671,-999,0.000177476,-999,-999,-999
49672,0,0.000173343,6.82786,1967,104.112
49673,-999,0.000173041,-999,-999,-999
49674,-999,0.000164626,-999,-999,-999
49675,-999,0.000172543,-999,-999,-999
49676,-999,0.000153728,-999,-999,-999
49677,-999,0.000159815,-999,-999,-999
49678,-999,0.000157207,-999,-999,-999
49679,3,0.000157062,-999,-999,30.0975
49680,-999,0.000151337,-999,-999,-999
49681,0,0.000173282,2.14901,194.708,105.437
49682,3,0.0001562,1.33029,175.715,90.5289
49683,-999,0.000169131,-999,-999,-999
49684,0,0.000173703,5.3667,596.007,42.9143
49685,3,0.00015996,4.7263,503.676,55.5304
49686,0,0.000180105,4.98266,1675.98,296.539
49687,0,0.000175759,4.87588,1688.51,194.17
49688,2,0.000157196,3.89598,1363.97,259.862
49689,-999,0.000156995,-999,-999,-999
49690,-999,0.000173795,-999,-999,-999
49691,0,0.000177579,4.70031,651.783,121.599
49692,-999,0.000158871,-999,-999,-999
49693,2,0.000154203,-999,-999,38.5551
49694,0,0.000178457,3.84246,388.585,100.147
49695,-999,0.000158997,-999,-999,-999
49696,0,0.000180887,-999,-999,43.2015
49697,-999,0.00012346,-999,-999,-999
49698,-999,0.000193294,-999,-999,-999
49699,-999,0.000160665,-999,-999,-999
49700,-999,0.000186766,-999,-999,-999
49701,1,0.000144416,-999,-999,61.7611
49702,2,0.000156006,-999,-999,69.1324
49703,1,0.00018486,3.64616,402.359,65.6854
49704,0,0.000176951,-999,-999,62.7529
49705,3,0.000166115,-999,-999,68.3619
49706,2,0.000158493,6.46959,1619.01,68.4425
49707,3,0.000158387,-999,-999,61.3016
49708,0,0.000177636,-999,-999,50.8418
49709,-999,0.000119615,-999,-999,-999
49710,2,0.000157041,-999,-999,32.5162
49711,0,0.000189502,-999,-999,41.6731
49712,3,0.000159728,-999,-999,70.7026
49713,2,0.000160065,-999,-999,65.6556
49714,-999,0.000176875,-999,-999,-999
49715,2,0.000155834,3.81356,394.268,72.075
49716,0,0.000176542,-999,-999,-999
49717,-999,0.000158728,-999,-999,-999
49718,0,0.00017994,-999,-999,72.6889
49719,3,0.000163834,-999,-999,35.4404
49720,-999,0.000189169,-999,-999,-999
49721,-999,0.000174104,-999,-999,-999
49722,2,0.000158495,3.87635,837.086,175.754
49723,-999,0.000173458,-999,-999,-999
49724,-999,0.000170771,-999,-999,-999
49725,-999,0.000158127,-999,-999,-999
49726,1,0.000175016,7.75417,1671.37,38.4713
49727,0,0.00017308,4.45756,919.945,125.578
49728,-999,0.000175385,-999,-999,-999
49729,-999,0.000177495,-999,-999,-999
49730,-999,0.000161027,-999,-999,-999
49731,0,0.000175388,-999,-999,50.7312
49732,-999,0.000159939,-999,-999,-999
49733,1,0.000179553,-999,-999,42.6258
49734,-999,0.000177611,-999,-999,-999
49735,-999,0.000160695,-999,-999,-999
49736,0,0.000172207,-999,-999,-999
49737,-999,0.000160577,-999,-999,-999
49738,0,0.000180383,-999,-999,-999
49739,-999,0.000172595,-999,-999,-999
49740,1,0.000182677,-999,-999,97.7955
49741,2,0.000161727,-999,-999,126.788
49742,3,0.000164988,4.95018,677.784,72.9063
49743,-999,0.000158583,-999,-999,-999
49744,0,0.000175053,1.67401,300.833,136.866
49745,-999,0.000157289,-999,-999,-999
49746,-999,0.000174328,-999,-999,-999
49747,-999,0.000177328,-999,-999,-999
49748,-999,0.000161967,-999,-999,-999
49749,2,0.000161066,3.17259,551.968,223.411
49750,-999,0.000156007,-999,-999,-999
49751,1,0.000176466,1.33346,80.8608,38.4684
49752,3,0.000156897,-999,-999,91.8507
49753,3,0.000148415,3.04752,226.882,68.4945
49754,-999,0.000177274,-999,-999,-999
49755,-999,0.000158695,-999,-999,-999
49756,2,0.000157129,-999,-999,49.2223
49757,-999,0.000179803,-999,-999,-999
49758,-999,0.000175035,-999,-999,-999
49759,2,0.00016101,-999,-999,40.6293
49760,-999,0.000159836,-999,-999,-999
49761,-999,0.000163124,-999,-999,-999
49762,1,0.000174309,-999,-999,53.9874
49763,2,0.000158312,-999,-999,124.388
49764,3,0.000157182,-999,-999,49.2559
49765,-999,0.000154452,-999,-999,-999
49766,-999,0.000160161,-999,-999,-999
49767,-999,0.000169857,-999,-999,-999
49768,-999,0.000174509,-999,-999,-999
49769,2,0.000171414,-999,-999,51.6573
49770,0,0.000166611,3.61898,339.459,95.7808
49771,1,0.000176099,-999,-999,30.8121
49772,-999,0.000175466,-999,-999,-999
49773,-999,0.000157837,-999,-999,-999
49774,3,0.00015782,3.67682,311.289,61.3031
49775,3,0.000159508,4.33893,512.622,65.2679
49776,-999,0.000186454,-999,-999,-999
49777,1,0.000177071,-999,-999,41.4522
49778,2,0.000162465,-999,-999,47.6036
49779,-999,0.000168481,-999,-999,-999
49780,0,0.000176196,-999,-999,-999
49781,2,0.000170855,3.36845,389.839,113.959
49782,-999,0.000160081,-999,-999,-999
49783,-999,0.000155796,-999,-999,-999
49784,-999,0.000155994,-999,-999,-999
49785,-999,0.000154766,-999,-999,-999
49786,-999,0.000182224,-999,-999,-999
49787,2,0.000157431,5.57524,2227.08,217.633
49788,1,0.000171679,3.71198,736.129,139.704
49789,-999,0.000176704,-999,-999,-999
49790,3,0.000159582,-999,-999,55.4937
49791,-999,0.000162215,-999,-999,-999
49792,-999,0.000163034,-999,-999,-999
49793,-999,0.000176848,-999,-999,-999
49794,-999,0.000178811,-999,-999,-999
49795,2,0.000159811,7.2793,1970.76,63.0946
49796,0,0.00017598,-999,-999,79.69
49797,-999,0.000156519,-999,-999,-999
49798,-999,0.00015396,-999,-999,-999
49799,3,0.000158511,-999,-999,86.0481
49800,2,0.000168365,-999,-999,84.0875
49801,2,0.000154309,2.91861,467.007,105.664
49802,-999,0.000161737,-999,-999,-999
49803,1,0.000177093,1.57316,169.233,94.0744
49804,-999,0.000150699,-999,-999,-999
49805,0,0.000177062,-999,-999,36.4576
49806,-999,0.000170438,-999,-999,-999
49807,3,0.000171539,0.95172,62.0215,68.2157
49808,-999,0.000177613,-999,-999,-999
49809,-999,0.000161253,-999,-999,-999
49810,1,0.000174563,2.24793,166.367,66.6334
49811,-999,0.000178584,-999,-999,-999
49812,2,0.00015295,-999,-999,44.6992
49813,0,0.000172687,6.46002,1107.98,57.9833
49814,-999,0.000174722,-999,-999,-999
49815,3,0.000158349,5.89458,1021.38,60.9491
49816,-999,0.000172691,-999,-999,-999
49817,1,0.000181271,5.23438,655.874,60.5001
49818,-999,0.000172267,-999,-999,-999
49819,-999,0.000156287,-999,-999,-999
49820,3,0.000156696,0.288543,101.684,273.666
49821,2,0.000161537,4.86085,882.198,118.41
49822,-999,0.000169991,-999,-999,-999
49823,-999,0.000164262,-999,-999,-999
49824,-999,0.000170784,-999,-999,-999
49825,1,0.000187355,2.99808,458.065,152.586
49826,0,0.000177849,-999,-999,57.3798
49827,-999,0.000165199,-999,-999,-999
49828,-999,0.000164872,-999,-999,-999
49829,2,0.000152346,5.30025,762.781,56.7312
49830,0,0.000174239,4.50039,459.672,49.933
49831,1,0.000178694,1.96618,160.536,97.5111
49832,-999,0.000156056,-999,-999,-999
49833,-999,0.000174225,-999,-999,-999
49834,-999,0.000156805,-999,-999,-999
49835,3,0.00015693,-999,-999,-999
49836,-999,0.000178916,-999,-999,-999
49837,-999,0.000175156,-999,-999,-999
49838,1,0.000176746,-999,-999,102.951
49839,-999,0.000174215,-999,-999,-999
49840,2,0.000158236,-999,-999,62.966
49841,-999,0.000178003,-999,-999,-999
49842,-999,0.000159166,-999,-999,-999
49843,0,0.000181937,5.59205,1546.36,104.593
49844,-999,0.000172267,-999,-999,-999
49845,-999,0.000160068,-999,-999,-999
49846,-999,0.00017581,-999,-999,-999
49847,1,0.000176186,0.0301943,32.415,57.4056
49848,-999,0.000151277,-999,-999,-999
49849,0,0.000172376,-999,-999,52.7594
49850,3,0.000157248,1.65823,99.1763,52.6742
49851,1,0.000200313,-999,-999,90.9192
49852,3,0.000151446,-999,-999,63.1926
49853,2,0.000159195,-999,-999,-999
49854,0,0.000170763,3.33284,380.239,101.872
49855,-999,0.000174574,-999,-999,-999
49856,0,0.000178124,4.58624,390.142,43.1788
49857,-999,0.000158061,-999,-999,-999
49858,-999,0.000155913,-999,-999,-999
49859,-999,0.000159849,-999,-999,-999
49860,2,0.000159921,-999,-999,31.1392
49861,-999,0.000155234,-999,-999,-999
49862,1,0.000178385,-999,-999,90.0834
49863,-999,0.000162396,-999,-999,-999
49864,-999,0.00015806,-999,-999,-999
49865,0,0.000187966,6.88397,1426.96,66.9675
49866,-999,0.000156871,-999,-999,-999
49867,-999,0.00015696,-999,-999,-999
49868,1,0.000177348,4.43894,409.701,44.9797
49869,0,0.00016525,-999,-999,33.4973
49870,-999,0.00015775,-999,-999,-999
49871,-999,0.000164191,-999,-999,-999
49872,-999,0.000178751,-999,-999,-999
49873,-999,0.00016125,-999,-999,-999
49874,-999,0.000152597,-999,-999,-999
49875,0,0.000172969,-999,-999,63.271
49876,-999,0.000188142,-999,-999,-999
49877,1,0.000173589,4.74306,1338.29,157.544
49878,1,0.000175559,8.01087,2495.88,49.5365
49879,1,0.000173809,-999,-999,42.4968
49880,2,0.000159421,4.58595,740.892,110.768
49881,-999,0.000176837,-999,-999,-999
49882,-999,0.000158891,-999,-999,-999
49883,-999,0.000177319,-999,-999,-999
49884,3,0.000155617,5.08806,649.503,55.6969
49885,-999,0.000174041,-999,-999,-999
49886,-999,0.000170432,-999,-999,-999
49887,2,0.000158668,4.21502,909.913,200.478
49888,-999,0.000187033,-999,-999,-999
49889,-999,0.000176069,-999,-999,-999
49890,0,0.00017168,4.44153,397.301,58.2773
49891,-999,0.000154628,-999,-999,-999
49892,-999,0.00017637,-999,-999,-999
49893,0,0.000173784,0.726298,76.6848,116.902
49894,-999,0.000119125,-999,-999,-999
49895,-999,0.000194774,-999,-999,-999
49896,-999,0.000180371,-999,-999,-999
49897,2,0.000159662,2.92667,309.481,125.226
49898,-999,0.000157243,-999,-999,-999
49899,3,0.000169745,-999,-999,71.2565
49900,1,0.000181699,-999,-999,58.002
49901,-999,0.0001569,-999,-999,-999
49902,-999,0.000158933,-999,-999,-999
49903,2,0.000158424,5.89506,910.225,47.9832
49904,-999,0.000158401,-999,-999,-999
49905,-999,0.000177727,-999,-999,-999
49906,0,0.000176535,-999,-999,70.1151
49907,3,0.000159154,-999,-999,67.5962
49908,0,0.00017475,-999,-999,179.9
49909,-999,0.000178977,-999,-999,-999
49910,3,0.000159841,-999,-999,-999
49911,-999,0.000195903,-999,-999,-999
49912,-999,0.000164502,-999,-999,-999
49913,0,0.000177856,-999,-999,-999
49914,0,0.00017254,-999,-999,162.807
49915,-999,0.000168729,-999,-999,-999
49916,1,0.000178232,0.913818,447.781,279.013
49917,-999,0.000158009,-999,-999,-999
49918,-999,0.000180688,-999,-999,-999
49919,3,0.000156216,-999,-999,51.2962
49920,2,0.00015753,3.36129,539.05,213.484
49921,0,0.000186795,3.40449,404.032,115.961
49922,-999,0.000176499,-999,-999,-999
49923,-999,0.000157943,-999,-999,-999
49924,-999,0.000173054,-999,-999,-999
49925,2,0.000160689,-999,-999,39.9283
49926,-999,0.000177527,-999,-999,-999
49927,-999,0.000153966,-999,-999,-999
49928,-999,0.000160447,-999,-999,-999
49929,2,0.000159262,-999,-999,98.0617
49930,-999,0.00016637,-999,-999,-999
49931,-999,0.000161447,-999,-999,-999
49932,-999,0.000175734,-999,-999,-999
49933,2,0.000160219,-999,-999,53.2629
49934,0,0.000174397,-999,-999,110.174
49935,-999,0.000160089,-999,-999,-999
49936,-999,0.00015774,-999,-999,-999
49937,1,0.000176689,0.24262,58.1624,201.101
49938,-999,0.000160938,-999,-999,-999
49939,-999,0.000172764,-999,-999,-999
49940,3,0.000159747,-999,-999,51.9198
49941,1,0.00017633,4.89791,735.896,86.2159
49942,-999,0.000174156,-999,-999,-999
49943,-999,0.000178946,-999,-999,-999
49944,-999,0.000183858,-999,-999,-999
49945,-999,0.000169688,-999,-999,-999
49946,-999,0.000169688,-999,-999,-999
49947,1,0.000178151,4.90019,550.344,60.7553
49948,1,0.000177513,-999,-999,33.1317
49949,0,0.00017962,-999,-999,48.5436
49950,-999,0.00016262,-999,-999,-999
49951,-999,0.000181131,-999,-999,-999
49952,0,0.000181189,-999,-999,50.8211
49953,-999,0.000173232,-999,-999,-999
49954,-999,0.000178397,-999,-999,-999
49955,-999,0.000159475,-999,-999,-999
49956,-999,0.000176273,-999,-999,-999
49957,-999,0.000164333,-999,-999,-999
49958,-999,0.000181106,-999,-999,-999
49959,0,0.000172914,1.95763,477.521,210.224
49960,-999,0.000151872,-999,-999,-999
49961,-999,6.11664e-05,-999,-999,-999
49962,-999,0.0001573,-999,-999,-999
49963,3,0.000157802,2.6997,551.059,159.372
49964,-999,0.000159195,-999,-999,-999
49965,1,0.000183245,-999,-999,-999
49966,-999,0.000174076,-999,-999,-999
49967,-999,0.000158521,-999,-999,-999
49968,-999,0.000182717,-999,-999,-999
49969,1,0.000179357,-999,-999,95.6903
49970,-999,0.000176162,-999,-999,-999
49971,-999,0.000166967,-999,-999,-999
49972,0,0.000171491,-999,-999,31.6977
49973,3,0.000157648,3.60641,236.645,39.2985
49974,-999,0.000145275,-999,-999,-999
49975,0,0.000182571,5.68499,834.68,53.0103
49976,-999,0.000169897,-999,-999,-999
49977,0,0.000178935,-999,-999,70.3315
49978,3,0.000158789,-999,-999,45.6217
49979,2,0.000158606,-999,-999,45.1229
49980,0,0.000172083,3.67069,455.036,154.851
49981,-999,0.000185524,-999,-999,-999
49982,-999,0.000160041,-999,-999,-999
49983,1,0.000175863,4.68185,524.941,63.5826
49984,3,0.000161529,3.37323,265.42,52.1598
49985,-999,0.000156874,-999,-999,-999
49986,-999,0.000174644,-999,-999,-999
49987,3,0.000156769,0.654195,73.0238,53.997
49988,3,0.000161414,-999,-999,59.6557
49989,1,0.000172658,1.62571,298.181,176.201
49990,-999,0.000237461,-999,-999,-999
49991,2,0.000192479,-999,-999,80.4285
49992,1,0.000179939,6.05074,1103.49,67.3752
49993,1,0.000174423,4.87684,1345.67,134.4
49994,-999,0.000178327,-999,-999,-999
49995,-999,0.00015463,-999,-999,-999
49996,-999,0.000174146,-999,-999,-999
49997,-999,0.00017692,-999,-999,-999
49998,-999,0.000172977,-999,-999,-999
49999,0,0.000174986,2.77789,340.793,97.0089
50000,-999,0.000154559,-999,-999,-999
50001,2,0.000152131,-999,-999,73.0018
50002,-999,0.000159794,-999,-999,-999
50003,2,0.000157456,6.48467,2241.11,107.448
50004,3,0.000152576,3.13732,520.727,149.6
50005,-999,0.000155983,-999,-999,-999
50006,3,0.00016366,-999,-999,41.2019
50007,0,0.00017554,4.05314,779.801,109.484
50008,1,0.00016768,-999,-999,152.115
50009,1,0.000161096,7.33741,2362.97,96.377
50010,2,0.00017847,-999,-999,-999
50011,-999,0.000179347,-999,-999,-999
50012,-999,0.000159577,-999,-999,-999
50013,1,0.000180294,-999,-999,-999
50014,-999,0.000176175,-999,-999,-999
50015,-999,0.00015777,-999,-999,-999
50016,2,0.000155238,4.46091,797.691,108.013
50017,-999,0.000165187,-999,-999,-999
50018,0,0.000172373,7.03378,2174.84,96.4913
50019,-999,0.000183453,-999,-999,-999
50020,1,0.000175011,0.158861,105.365,204.464
50021,-999,0.000169022,-999,-999,-999
50022,-999,0.000161482,-999,-999,-999
50023,2,0.000158743,4.63258,578.975,90.1722
50024,-999,0.000163634,-999,-999,-999
50025,2,0.000161063,-999,-999,37.2289
50026,-999,0.000173925,-999,-999,-999
50027,-999,0.00016171,-999,-999,-999
50028,-999,0.000158619,-999,-999,-999
50029,-999,0.000155869,-999,-999,-999
50030,3,0.000158936,-999,-999,351.034
50031,1,0.000175095,5.02997,1048.15,116.008
50032,3,0.000183185,-999,-999,46.2153
50033,0,0.000166296,2.59898,360.679,97.8813
50034,-999,0.000154111,-999,-999,-999
50035,-999,0.000159064,-999,-999,-999
50036,-999,0.000158745,-999,-999,-999
50037,3,0.000157444,0.884562,70.9149,119.916
50038,2,0.000158657,-999,-999,52.3609
50039,-999,0.000158861,-999,-999,-999
50040,1,6.72207e-05,2.89183,568.948,141.273
50041,-999,0.000172839,-999,-999,-999
50042,1,0.000173046,3.11268,306.844,82.9614
50043,3,0.000162981,3.74197,580.756,91.4873
50044,-999,0.000163604,-999,-999,-999
50045,2,0.000146724,0.569774,152.35,157.178
50046,-999,0.000182539,-999,-999,-999
50047,1,0.000169554,-999,-999,87.0089
50048,-999,0.000156933,-999,-999,-999
50049,-999,0.00017808,-999,-999,-999
50050,-999,0.000171705,-999,-999,-999
50051,-999,0.00017838,-999,-999,-999
50052,1,0.000169457,4.80845,1368.43,133.596
50053,-999,0.000173469,-999,-999,-999
50054,3,0.000151648,-999,-999,96.4385
50055,1,0.000177182,-999,-999,47.0138
50056,-999,0.000173154,-999,-999,-999
50057,-999,0.000172464,-999,-999,-999
50058,-999,0.000154017,-999,-999,-999
50059,0,0.000173571,4.45445,428.449,47.2002
50060,2,0.000170942,3.73507,533.738,108.51
50061,2,0.000162646,-999,-999,51.7119
50062,0,0.000175088,-999,-999,47.4479
50063,3,0.000155108,0.189728,41.6248,66.8953
50064,2,0.000160599,-999,-999,132.01
50065,0,0.000174786,-999,-999,109.038
50066,1,0.000171076,4.15865,271.158,37.2315
50067,1,0.00017779,-999,-999,30.2507
50068,3,0.000133533,5.33618,614.836,50.501
50069,1,0.000176128,6.31567,1296.29,58.8962
50070,-999,0.000178438,-999,-999,-999
50071,-999,0.00016628,-999,-999,-999
50072,-999,0.000179213,-999,-999,-999
50073,0,0.000173671,-999,-999,154.686
50074,-999,0.000162434,-999,-999,-999
50075,3,0.000159902,3.2893,397.294,97.8288
50076,1,0.000175108,-999,-999,52.0476
50077,1,0.000180144,3.8073,398.525,99.3452
50078,0,0.000188038,2.30049,280.667,91.6273
50079,0,0.0001715,-999,-999,50.5332
50080,3,0.000161102,-999,-999,-999
50081,-999,0.000172436,-999,-999,-999
50082,-999,0.000155083,-999,-999,-999
50083,-999,0.000159739,-999,-999,-999
50084,-999,0.000173083,-999,-999,-999
50085,-999,0.000155755,-999,-999,-999
50086,1,0.000172387,4.48328,1096.46,141.42
50087,0,0.00017422,3.45976,573.068,207.431
50088,-999,0.000179306,-999,-999,-999
50089,1,0.000176155,-999,-999,-999
50090,-999,0.000175709,-999,-999,-999
50091,-999,0.000185268,-999,-999,-999
50092,0,0.000172175,5.5775,2529.2,227.716
50093,-999,0.000157298,-999,-999,-999
50094,-999,0.000161261,-999,-999,-999
50095,-999,0.000171709,-999,-999,-999
50096,-999,0.000176849,-999,-999,-999
50097,-999,0.00016654,-999,-999,-999
50098,1,0.000177603,-999,-999,41.1607
50099,-999,0.00015871,-999,-999,-999
50100,0,0.000166726,3.30182,342.145,89.9344
50101,3,0.000159907,5.11668,821.954,80.3358
50102,2,0.000161018,-999,-999,122.818
50103,-999,0.000159383,-999,-999,-999
50104,-999,0.000157138,-999,-999,-999
50105,-999,0.000178798,-999,-999,-999
50106,-999,0.000175399,-999,-999,-999
50107,-999,0.000161531,-999,-999,-999
50108,-999,0.00018295,-999,-999,-999
50109,-999,0.000172907,-999,-999,-999
50110,1,0.000184257,-999,-999,173.345
50111,2,0.000158919,4.87127,493.131,52.9102
